"epi_week","state","loc","cases","incidence_per_100000","epi_week_date_dmy"
192812,"WY","WYOMING",0,0,1928-03-24
192812,"CT","CONNECTICUT",0,0,1928-03-24
192812,"SC","SOUTH CAROLINA",0,0,1928-03-24
192812,"MD","MARYLAND",0,0,1928-03-24
192812,"NY","NEW YORK",9,0.08,1928-03-24
192812,"MS","MISSISSIPPI",0,0,1928-03-24
192812,"WA","WASHINGTON",0,0,1928-03-24
192812,"MO","MISSOURI",2,0.06,1928-03-24
192812,"WI","WISCONSIN",2,0.07,1928-03-24
192812,"MT","MONTANA",0,0,1928-03-24
192812,"AL","ALABAMA",1,0.04,1928-03-24
192812,"IA","IOWA",0,0,1928-03-24
192812,"TX","TEXAS",0,0,1928-03-24
192812,"OH","OHIO",2,0.03,1928-03-24
192812,"IL","ILLINOIS",2,0.03,1928-03-24
192812,"LA","LOUISIANA",0,0,1928-03-24
192812,"OK","OKLAHOMA",1,0.04,1928-03-24
192812,"ND","NORTH DAKOTA",0,0,1928-03-24
192812,"NE","NEBRASKA",0,0,1928-03-24
192812,"VT","VERMONT",0,0,1928-03-24
192812,"ME","MAINE",0,0,1928-03-24
192812,"OR","OREGON",1,0.11,1928-03-24
192812,"WV","WEST VIRGINIA",1,0.06,1928-03-24
192812,"MA","MASSACHUSETTS",1,0.02,1928-03-24
192812,"NM","NEW MEXICO",0,0,1928-03-24
192812,"GA","GEORGIA",0,0,1928-03-24
192812,"CA","CALIFORNIA",2,0.04,1928-03-24
192812,"PA","PENNSYLVANIA",3,0.03,1928-03-24
192812,"NH","NEW HAMPSHIRE",0,0,1928-03-24
192813,"IN","INDIANA",0,0,1928-03-31
192813,"WV","WEST VIRGINIA",0,0,1928-03-31
192813,"MT","MONTANA",0,0,1928-03-31
192813,"ID","IDAHO",1,0.22,1928-03-31
192813,"NC","NORTH CAROLINA",0,0,1928-03-31
192813,"KS","KANSAS",2,0.11,1928-03-31
192813,"CT","CONNECTICUT",0,0,1928-03-31
192813,"NJ","NEW JERSEY",0,0,1928-03-31
192813,"GA","GEORGIA",0,0,1928-03-31
192813,"MA","MASSACHUSETTS",0,0,1928-03-31
192813,"MO","MISSOURI",2,0.06,1928-03-31
192813,"CA","CALIFORNIA",3,0.06,1928-03-31
192813,"NE","NEBRASKA",0,0,1928-03-31
192813,"NY","NEW YORK",5,0.04,1928-03-31
192813,"CO","COLORADO",0,0,1928-03-31
192813,"OK","OKLAHOMA",0,0,1928-03-31
192813,"MD","MARYLAND",0,0,1928-03-31
192813,"ME","MAINE",1,0.13,1928-03-31
192813,"RI","RHODE ISLAND",0,0,1928-03-31
192813,"LA","LOUISIANA",0,0,1928-03-31
192813,"TN","TENNESSEE",2,0.08,1928-03-31
192813,"KY","KENTUCKY",0,0,1928-03-31
192813,"FL","FLORIDA",0,0,1928-03-31
192813,"MN","MINNESOTA",1,0.04,1928-03-31
192813,"ND","NORTH DAKOTA",0,0,1928-03-31
192813,"WA","WASHINGTON",1,0.06,1928-03-31
192813,"DE","DELAWARE",0,0,1928-03-31
192813,"OR","OREGON",3,0.32,1928-03-31
192813,"MS","MISSISSIPPI",1,0.05,1928-03-31
192813,"AZ","ARIZONA",1,0.24,1928-03-31
192813,"MI","MICHIGAN",0,0,1928-03-31
192813,"OH","OHIO",4,0.06,1928-03-31
192813,"PA","PENNSYLVANIA",0,0,1928-03-31
192813,"NM","NEW MEXICO",0,0,1928-03-31
192813,"WY","WYOMING",1,0.45,1928-03-31
192813,"IA","IOWA",0,0,1928-03-31
192813,"SD","SOUTH DAKOTA",1,0.15,1928-03-31
192813,"WI","WISCONSIN",1,0.03,1928-03-31
192813,"VT","VERMONT",0,0,1928-03-31
192813,"SC","SOUTH CAROLINA",1,0.06,1928-03-31
192813,"TX","TEXAS",0,0,1928-03-31
192813,"AL","ALABAMA",0,0,1928-03-31
192813,"UT","UTAH",0,0,1928-03-31
192813,"AR","ARKANSAS",0,0,1928-03-31
192813,"IL","ILLINOIS",0,0,1928-03-31
192813,"NH","NEW HAMPSHIRE",0,0,1928-03-31
192814,"FL","FLORIDA",0,0,1928-04-07
192814,"WV","WEST VIRGINIA",0,0,1928-04-07
192814,"KS","KANSAS",0,0,1928-04-07
192814,"MT","MONTANA",0,0,1928-04-07
192814,"CA","CALIFORNIA",4,0.07,1928-04-07
192814,"CO","COLORADO",1,0.1,1928-04-07
192814,"DC","DISTRICT OF COLUMBIA",0,0,1928-04-07
192814,"OR","OREGON",0,0,1928-04-07
192814,"ID","IDAHO",0,0,1928-04-07
192814,"MI","MICHIGAN",0,0,1928-04-07
192814,"OK","OKLAHOMA",0,0,1928-04-07
192814,"WI","WISCONSIN",0,0,1928-04-07
192814,"NC","NORTH CAROLINA",0,0,1928-04-07
192814,"MO","MISSOURI",1,0.03,1928-04-07
192814,"NJ","NEW JERSEY",3,0.08,1928-04-07
192814,"IN","INDIANA",0,0,1928-04-07
192814,"MS","MISSISSIPPI",2,0.1,1928-04-07
192814,"NH","NEW HAMPSHIRE",0,0,1928-04-07
192814,"CT","CONNECTICUT",0,0,1928-04-07
192814,"MD","MARYLAND",0,0,1928-04-07
192814,"WY","WYOMING",0,0,1928-04-07
192814,"PA","PENNSYLVANIA",1,0.01,1928-04-07
192814,"NY","NEW YORK",1,0.01,1928-04-07
192814,"TX","TEXAS",0,0,1928-04-07
192814,"GA","GEORGIA",0,0,1928-04-07
192814,"ME","MAINE",0,0,1928-04-07
192814,"UT","UTAH",0,0,1928-04-07
192814,"IL","ILLINOIS",1,0.01,1928-04-07
192814,"SD","SOUTH DAKOTA",0,0,1928-04-07
192814,"MN","MINNESOTA",2,0.08,1928-04-07
192814,"DE","DELAWARE",0,0,1928-04-07
192814,"NM","NEW MEXICO",1,0.24,1928-04-07
192814,"ND","NORTH DAKOTA",0,0,1928-04-07
192814,"MA","MASSACHUSETTS",4,0.09,1928-04-07
192814,"LA","LOUISIANA",0,0,1928-04-07
192814,"AL","ALABAMA",0,0,1928-04-07
192814,"OH","OHIO",2,0.03,1928-04-07
192814,"TN","TENNESSEE",1,0.04,1928-04-07
192814,"VT","VERMONT",0,0,1928-04-07
192814,"IA","IOWA",0,0,1928-04-07
192814,"KY","KENTUCKY",0,0,1928-04-07
192814,"AR","ARKANSAS",0,0,1928-04-07
192814,"RI","RHODE ISLAND",0,0,1928-04-07
192814,"SC","SOUTH CAROLINA",1,0.06,1928-04-07
192814,"AZ","ARIZONA",0,0,1928-04-07
192814,"WA","WASHINGTON",1,0.06,1928-04-07
192814,"VA","VIRGINIA",1,0.04,1928-04-07
192815,"ME","MAINE",0,0,1928-04-14
192815,"OK","OKLAHOMA",1,0.04,1928-04-14
192815,"OH","OHIO",4,0.06,1928-04-14
192815,"CT","CONNECTICUT",0,0,1928-04-14
192815,"SC","SOUTH CAROLINA",0,0,1928-04-14
192815,"OR","OREGON",0,0,1928-04-14
192815,"NC","NORTH CAROLINA",0,0,1928-04-14
192815,"ID","IDAHO",0,0,1928-04-14
192815,"VT","VERMONT",0,0,1928-04-14
192815,"ND","NORTH DAKOTA",2,0.3,1928-04-14
192815,"IL","ILLINOIS",1,0.01,1928-04-14
192815,"CO","COLORADO",0,0,1928-04-14
192815,"NJ","NEW JERSEY",0,0,1928-04-14
192815,"IN","INDIANA",0,0,1928-04-14
192815,"NY","NEW YORK",1,0.01,1928-04-14
192815,"KS","KANSAS",0,0,1928-04-14
192815,"MD","MARYLAND",0,0,1928-04-14
192815,"TX","TEXAS",0,0,1928-04-14
192815,"NH","NEW HAMPSHIRE",0,0,1928-04-14
192815,"CA","CALIFORNIA",5,0.09,1928-04-14
192815,"AR","ARKANSAS",0,0,1928-04-14
192815,"MN","MINNESOTA",1,0.04,1928-04-14
192815,"WA","WASHINGTON",0,0,1928-04-14
192815,"FL","FLORIDA",1,0.07,1928-04-14
192815,"WI","WISCONSIN",3,0.1,1928-04-14
192815,"MT","MONTANA",0,0,1928-04-14
192815,"MI","MICHIGAN",0,0,1928-04-14
192815,"NM","NEW MEXICO",1,0.24,1928-04-14
192815,"PA","PENNSYLVANIA",1,0.01,1928-04-14
192815,"GA","GEORGIA",0,0,1928-04-14
192815,"TN","TENNESSEE",0,0,1928-04-14
192815,"AL","ALABAMA",2,0.08,1928-04-14
192815,"WV","WEST VIRGINIA",0,0,1928-04-14
192815,"MO","MISSOURI",0,0,1928-04-14
192815,"NE","NEBRASKA",0,0,1928-04-14
192815,"KY","KENTUCKY",0,0,1928-04-14
192815,"UT","UTAH",0,0,1928-04-14
192815,"DE","DELAWARE",0,0,1928-04-14
192815,"AZ","ARIZONA",0,0,1928-04-14
192815,"RI","RHODE ISLAND",0,0,1928-04-14
192815,"SD","SOUTH DAKOTA",0,0,1928-04-14
192815,"WY","WYOMING",0,0,1928-04-14
192815,"IA","IOWA",0,0,1928-04-14
192815,"MA","MASSACHUSETTS",0,0,1928-04-14
192815,"LA","LOUISIANA",0,0,1928-04-14
192816,"PA","PENNSYLVANIA",2,0.02,1928-04-21
192816,"UT","UTAH",0,0,1928-04-21
192816,"MS","MISSISSIPPI",0,0,1928-04-21
192816,"NC","NORTH CAROLINA",2,0.06,1928-04-21
192816,"DC","DISTRICT OF COLUMBIA",0,0,1928-04-21
192816,"ID","IDAHO",0,0,1928-04-21
192816,"TX","TEXAS",0,0,1928-04-21
192816,"GA","GEORGIA",0,0,1928-04-21
192816,"CT","CONNECTICUT",0,0,1928-04-21
192816,"DE","DELAWARE",0,0,1928-04-21
192816,"OR","OREGON",1,0.11,1928-04-21
192816,"CA","CALIFORNIA",1,0.02,1928-04-21
192816,"AR","ARKANSAS",0,0,1928-04-21
192816,"WV","WEST VIRGINIA",0,0,1928-04-21
192816,"NH","NEW HAMPSHIRE",0,0,1928-04-21
192816,"NM","NEW MEXICO",0,0,1928-04-21
192816,"ND","NORTH DAKOTA",0,0,1928-04-21
192816,"SD","SOUTH DAKOTA",0,0,1928-04-21
192816,"FL","FLORIDA",0,0,1928-04-21
192816,"MO","MISSOURI",0,0,1928-04-21
192816,"MI","MICHIGAN",1,0.02,1928-04-21
192816,"OH","OHIO",1,0.02,1928-04-21
192816,"KS","KANSAS",1,0.05,1928-04-21
192816,"WI","WISCONSIN",1,0.03,1928-04-21
192816,"WA","WASHINGTON",2,0.13,1928-04-21
192816,"IL","ILLINOIS",0,0,1928-04-21
192816,"AL","ALABAMA",2,0.08,1928-04-21
192816,"TN","TENNESSEE",0,0,1928-04-21
192816,"IA","IOWA",0,0,1928-04-21
192816,"ME","MAINE",0,0,1928-04-21
192816,"NY","NEW YORK",1,0.01,1928-04-21
192816,"AZ","ARIZONA",0,0,1928-04-21
192816,"KY","KENTUCKY",0,0,1928-04-21
192816,"MN","MINNESOTA",0,0,1928-04-21
192816,"IN","INDIANA",0,0,1928-04-21
192816,"VA","VIRGINIA",0,0,1928-04-21
192816,"MD","MARYLAND",0,0,1928-04-21
192816,"OK","OKLAHOMA",2,0.09,1928-04-21
192816,"VT","VERMONT",0,0,1928-04-21
192816,"MT","MONTANA",1,0.18,1928-04-21
192816,"NE","NEBRASKA",0,0,1928-04-21
192816,"SC","SOUTH CAROLINA",0,0,1928-04-21
192816,"WY","WYOMING",0,0,1928-04-21
192816,"LA","LOUISIANA",0,0,1928-04-21
192816,"RI","RHODE ISLAND",0,0,1928-04-21
192816,"CO","COLORADO",0,0,1928-04-21
192816,"NJ","NEW JERSEY",1,0.03,1928-04-21
192816,"MA","MASSACHUSETTS",1,0.02,1928-04-21
192817,"DE","DELAWARE",0,0,1928-04-28
192817,"NH","NEW HAMPSHIRE",0,0,1928-04-28
192817,"KS","KANSAS",0,0,1928-04-28
192817,"ME","MAINE",0,0,1928-04-28
192817,"MI","MICHIGAN",0,0,1928-04-28
192817,"CO","COLORADO",1,0.1,1928-04-28
192817,"MS","MISSISSIPPI",0,0,1928-04-28
192817,"SD","SOUTH DAKOTA",1,0.15,1928-04-28
192817,"UT","UTAH",1,0.2,1928-04-28
192817,"OR","OREGON",0,0,1928-04-28
192817,"AZ","ARIZONA",0,0,1928-04-28
192817,"FL","FLORIDA",0,0,1928-04-28
192817,"KY","KENTUCKY",0,0,1928-04-28
192817,"CT","CONNECTICUT",0,0,1928-04-28
192817,"ID","IDAHO",0,0,1928-04-28
192817,"VT","VERMONT",0,0,1928-04-28
192817,"WA","WASHINGTON",2,0.13,1928-04-28
192817,"DC","DISTRICT OF COLUMBIA",0,0,1928-04-28
192817,"NM","NEW MEXICO",0,0,1928-04-28
192817,"WI","WISCONSIN",0,0,1928-04-28
192817,"AR","ARKANSAS",0,0,1928-04-28
192817,"WY","WYOMING",0,0,1928-04-28
192817,"MO","MISSOURI",0,0,1928-04-28
192817,"NY","NEW YORK",0,0,1928-04-28
192817,"GA","GEORGIA",0,0,1928-04-28
192817,"ND","NORTH DAKOTA",0,0,1928-04-28
192817,"TN","TENNESSEE",1,0.04,1928-04-28
192817,"OK","OKLAHOMA",0,0,1928-04-28
192817,"OH","OHIO",1,0.02,1928-04-28
192817,"MN","MINNESOTA",1,0.04,1928-04-28
192817,"TX","TEXAS",0,0,1928-04-28
192817,"IA","IOWA",0,0,1928-04-28
192817,"NE","NEBRASKA",0,0,1928-04-28
192817,"IN","INDIANA",0,0,1928-04-28
192817,"CA","CALIFORNIA",6,0.11,1928-04-28
192817,"IL","ILLINOIS",0,0,1928-04-28
192817,"NJ","NEW JERSEY",0,0,1928-04-28
192817,"MA","MASSACHUSETTS",0,0,1928-04-28
192817,"RI","RHODE ISLAND",0,0,1928-04-28
192817,"MT","MONTANA",1,0.18,1928-04-28
192817,"PA","PENNSYLVANIA",2,0.02,1928-04-28
192817,"LA","LOUISIANA",0,0,1928-04-28
192817,"AL","ALABAMA",0,0,1928-04-28
192817,"MD","MARYLAND",1,0.06,1928-04-28
192817,"SC","SOUTH CAROLINA",1,0.06,1928-04-28
192817,"WV","WEST VIRGINIA",0,0,1928-04-28
192817,"NC","NORTH CAROLINA",1,0.03,1928-04-28
192818,"VT","VERMONT",0,0,1928-05-05
192818,"NM","NEW MEXICO",0,0,1928-05-05
192818,"MS","MISSISSIPPI",0,0,1928-05-05
192818,"RI","RHODE ISLAND",0,0,1928-05-05
192818,"OR","OREGON",0,0,1928-05-05
192818,"WA","WASHINGTON",0,0,1928-05-05
192818,"UT","UTAH",0,0,1928-05-05
192818,"NY","NEW YORK",2,0.02,1928-05-05
192818,"MI","MICHIGAN",0,0,1928-05-05
192818,"MN","MINNESOTA",1,0.04,1928-05-05
192818,"AR","ARKANSAS",0,0,1928-05-05
192818,"NH","NEW HAMPSHIRE",0,0,1928-05-05
192818,"OK","OKLAHOMA",0,0,1928-05-05
192818,"CT","CONNECTICUT",0,0,1928-05-05
192818,"KS","KANSAS",0,0,1928-05-05
192818,"KY","KENTUCKY",0,0,1928-05-05
192818,"NE","NEBRASKA",0,0,1928-05-05
192818,"OH","OHIO",0,0,1928-05-05
192818,"FL","FLORIDA",1,0.07,1928-05-05
192818,"WY","WYOMING",0,0,1928-05-05
192818,"GA","GEORGIA",0,0,1928-05-05
192818,"NJ","NEW JERSEY",1,0.03,1928-05-05
192818,"MO","MISSOURI",0,0,1928-05-05
192818,"PA","PENNSYLVANIA",0,0,1928-05-05
192818,"WI","WISCONSIN",1,0.03,1928-05-05
192818,"CO","COLORADO",0,0,1928-05-05
192818,"DE","DELAWARE",0,0,1928-05-05
192818,"TN","TENNESSEE",0,0,1928-05-05
192818,"TX","TEXAS",3,0.05,1928-05-05
192818,"MD","MARYLAND",0,0,1928-05-05
192818,"IL","ILLINOIS",1,0.01,1928-05-05
192818,"ID","IDAHO",0,0,1928-05-05
192818,"SD","SOUTH DAKOTA",0,0,1928-05-05
192818,"MT","MONTANA",0,0,1928-05-05
192818,"AZ","ARIZONA",0,0,1928-05-05
192818,"AL","ALABAMA",0,0,1928-05-05
192818,"WV","WEST VIRGINIA",0,0,1928-05-05
192818,"ME","MAINE",0,0,1928-05-05
192818,"ND","NORTH DAKOTA",0,0,1928-05-05
192818,"SC","SOUTH CAROLINA",0,0,1928-05-05
192818,"LA","LOUISIANA",0,0,1928-05-05
192818,"IN","INDIANA",0,0,1928-05-05
192818,"CA","CALIFORNIA",11,0.21,1928-05-05
192818,"MA","MASSACHUSETTS",2,0.05,1928-05-05
192818,"NC","NORTH CAROLINA",0,0,1928-05-05
192819,"FL","FLORIDA",0,0,1928-05-12
192819,"ND","NORTH DAKOTA",0,0,1928-05-12
192819,"GA","GEORGIA",0,0,1928-05-12
192819,"TN","TENNESSEE",0,0,1928-05-12
192819,"KS","KANSAS",0,0,1928-05-12
192819,"ID","IDAHO",0,0,1928-05-12
192819,"CA","CALIFORNIA",7,0.13,1928-05-12
192819,"NY","NEW YORK",4,0.03,1928-05-12
192819,"UT","UTAH",0,0,1928-05-12
192819,"WA","WASHINGTON",0,0,1928-05-12
192819,"AL","ALABAMA",3,0.11,1928-05-12
192819,"MS","MISSISSIPPI",0,0,1928-05-12
192819,"ME","MAINE",1,0.13,1928-05-12
192819,"IL","ILLINOIS",0,0,1928-05-12
192819,"CT","CONNECTICUT",0,0,1928-05-12
192819,"WI","WISCONSIN",3,0.1,1928-05-12
192819,"AZ","ARIZONA",0,0,1928-05-12
192819,"WY","WYOMING",0,0,1928-05-12
192819,"SC","SOUTH CAROLINA",1,0.06,1928-05-12
192819,"CO","COLORADO",0,0,1928-05-12
192819,"IN","INDIANA",0,0,1928-05-12
192819,"WV","WEST VIRGINIA",0,0,1928-05-12
192819,"AR","ARKANSAS",0,0,1928-05-12
192819,"MA","MASSACHUSETTS",1,0.02,1928-05-12
192819,"OR","OREGON",1,0.11,1928-05-12
192819,"MN","MINNESOTA",2,0.08,1928-05-12
192819,"NM","NEW MEXICO",0,0,1928-05-12
192819,"IA","IOWA",0,0,1928-05-12
192819,"DC","DISTRICT OF COLUMBIA",2,0.42,1928-05-12
192819,"SD","SOUTH DAKOTA",0,0,1928-05-12
192819,"NC","NORTH CAROLINA",1,0.03,1928-05-12
192819,"OH","OHIO",1,0.02,1928-05-12
192819,"KY","KENTUCKY",0,0,1928-05-12
192819,"OK","OKLAHOMA",0,0,1928-05-12
192819,"NJ","NEW JERSEY",0,0,1928-05-12
192819,"LA","LOUISIANA",0,0,1928-05-12
192819,"RI","RHODE ISLAND",0,0,1928-05-12
192819,"NE","NEBRASKA",0,0,1928-05-12
192819,"MI","MICHIGAN",1,0.02,1928-05-12
192819,"DE","DELAWARE",0,0,1928-05-12
192819,"VT","VERMONT",1,0.28,1928-05-12
192819,"MT","MONTANA",0,0,1928-05-12
192819,"MO","MISSOURI",0,0,1928-05-12
192819,"TX","TEXAS",0,0,1928-05-12
192819,"MD","MARYLAND",1,0.06,1928-05-12
192819,"NH","NEW HAMPSHIRE",0,0,1928-05-12
192819,"PA","PENNSYLVANIA",3,0.03,1928-05-12
192820,"WI","WISCONSIN",1,0.03,1928-05-19
192820,"OR","OREGON",0,0,1928-05-19
192820,"GA","GEORGIA",0,0,1928-05-19
192820,"WY","WYOMING",0,0,1928-05-19
192820,"FL","FLORIDA",0,0,1928-05-19
192820,"MO","MISSOURI",0,0,1928-05-19
192820,"ME","MAINE",0,0,1928-05-19
192820,"OH","OHIO",2,0.03,1928-05-19
192820,"AZ","ARIZONA",0,0,1928-05-19
192820,"MD","MARYLAND",0,0,1928-05-19
192820,"MS","MISSISSIPPI",0,0,1928-05-19
192820,"ID","IDAHO",0,0,1928-05-19
192820,"MI","MICHIGAN",1,0.02,1928-05-19
192820,"MT","MONTANA",0,0,1928-05-19
192820,"NY","NEW YORK",6,0.05,1928-05-19
192820,"DE","DELAWARE",0,0,1928-05-19
192820,"RI","RHODE ISLAND",0,0,1928-05-19
192820,"AL","ALABAMA",1,0.04,1928-05-19
192820,"NC","NORTH CAROLINA",0,0,1928-05-19
192820,"KS","KANSAS",1,0.05,1928-05-19
192820,"NM","NEW MEXICO",0,0,1928-05-19
192820,"IN","INDIANA",0,0,1928-05-19
192820,"NE","NEBRASKA",0,0,1928-05-19
192820,"SC","SOUTH CAROLINA",0,0,1928-05-19
192820,"AR","ARKANSAS",0,0,1928-05-19
192820,"MN","MINNESOTA",0,0,1928-05-19
192820,"MA","MASSACHUSETTS",1,0.02,1928-05-19
192820,"CO","COLORADO",0,0,1928-05-19
192820,"WV","WEST VIRGINIA",0,0,1928-05-19
192820,"DC","DISTRICT OF COLUMBIA",0,0,1928-05-19
192820,"VT","VERMONT",0,0,1928-05-19
192820,"WA","WASHINGTON",0,0,1928-05-19
192820,"TX","TEXAS",0,0,1928-05-19
192820,"SD","SOUTH DAKOTA",1,0.15,1928-05-19
192820,"CA","CALIFORNIA",2,0.04,1928-05-19
192820,"ND","NORTH DAKOTA",0,0,1928-05-19
192820,"NH","NEW HAMPSHIRE",0,0,1928-05-19
192820,"PA","PENNSYLVANIA",1,0.01,1928-05-19
192820,"KY","KENTUCKY",0,0,1928-05-19
192820,"CT","CONNECTICUT",0,0,1928-05-19
192820,"IL","ILLINOIS",1,0.01,1928-05-19
192820,"NJ","NEW JERSEY",3,0.08,1928-05-19
192820,"LA","LOUISIANA",0,0,1928-05-19
192820,"OK","OKLAHOMA",0,0,1928-05-19
192820,"TN","TENNESSEE",1,0.04,1928-05-19
192820,"UT","UTAH",0,0,1928-05-19
192821,"WY","WYOMING",0,0,1928-05-26
192821,"NE","NEBRASKA",0,0,1928-05-26
192821,"CT","CONNECTICUT",0,0,1928-05-26
192821,"ID","IDAHO",0,0,1928-05-26
192821,"RI","RHODE ISLAND",0,0,1928-05-26
192821,"NH","NEW HAMPSHIRE",0,0,1928-05-26
192821,"CO","COLORADO",0,0,1928-05-26
192821,"MD","MARYLAND",0,0,1928-05-26
192821,"WI","WISCONSIN",0,0,1928-05-26
192821,"IA","IOWA",0,0,1928-05-26
192821,"FL","FLORIDA",0,0,1928-05-26
192821,"CA","CALIFORNIA",3,0.06,1928-05-26
192821,"SD","SOUTH DAKOTA",0,0,1928-05-26
192821,"MT","MONTANA",0,0,1928-05-26
192821,"OK","OKLAHOMA",0,0,1928-05-26
192821,"MS","MISSISSIPPI",1,0.05,1928-05-26
192821,"MI","MICHIGAN",1,0.02,1928-05-26
192821,"OR","OREGON",1,0.11,1928-05-26
192821,"DE","DELAWARE",0,0,1928-05-26
192821,"MO","MISSOURI",0,0,1928-05-26
192821,"AZ","ARIZONA",2,0.47,1928-05-26
192821,"GA","GEORGIA",0,0,1928-05-26
192821,"AR","ARKANSAS",1,0.05,1928-05-26
192821,"WV","WEST VIRGINIA",1,0.06,1928-05-26
192821,"NY","NEW YORK",2,0.02,1928-05-26
192821,"IN","INDIANA",0,0,1928-05-26
192821,"NJ","NEW JERSEY",1,0.03,1928-05-26
192821,"TN","TENNESSEE",0,0,1928-05-26
192821,"WA","WASHINGTON",2,0.13,1928-05-26
192821,"LA","LOUISIANA",0,0,1928-05-26
192821,"ME","MAINE",0,0,1928-05-26
192821,"MN","MINNESOTA",2,0.08,1928-05-26
192821,"KY","KENTUCKY",0,0,1928-05-26
192821,"DC","DISTRICT OF COLUMBIA",0,0,1928-05-26
192821,"TX","TEXAS",1,0.02,1928-05-26
192821,"NC","NORTH CAROLINA",1,0.03,1928-05-26
192821,"OH","OHIO",1,0.02,1928-05-26
192821,"AL","ALABAMA",0,0,1928-05-26
192821,"ND","NORTH DAKOTA",0,0,1928-05-26
192821,"VT","VERMONT",0,0,1928-05-26
192821,"UT","UTAH",0,0,1928-05-26
192821,"MA","MASSACHUSETTS",1,0.02,1928-05-26
192821,"SC","SOUTH CAROLINA",6,0.35,1928-05-26
192821,"PA","PENNSYLVANIA",1,0.01,1928-05-26
192821,"IL","ILLINOIS",0,0,1928-05-26
192821,"NM","NEW MEXICO",0,0,1928-05-26
192821,"KS","KANSAS",0,0,1928-05-26
192822,"SD","SOUTH DAKOTA",0,0,1928-06-02
192822,"CT","CONNECTICUT",1,0.06,1928-06-02
192822,"IN","INDIANA",0,0,1928-06-02
192822,"MD","MARYLAND",3,0.19,1928-06-02
192822,"CA","CALIFORNIA",6,0.11,1928-06-02
192822,"WV","WEST VIRGINIA",0,0,1928-06-02
192822,"NE","NEBRASKA",0,0,1928-06-02
192822,"IA","IOWA",0,0,1928-06-02
192822,"AR","ARKANSAS",0,0,1928-06-02
192822,"MI","MICHIGAN",1,0.02,1928-06-02
192822,"WY","WYOMING",0,0,1928-06-02
192822,"PA","PENNSYLVANIA",1,0.01,1928-06-02
192822,"IL","ILLINOIS",1,0.01,1928-06-02
192822,"ME","MAINE",1,0.13,1928-06-02
192822,"TX","TEXAS",3,0.05,1928-06-02
192822,"ID","IDAHO",0,0,1928-06-02
192822,"GA","GEORGIA",0,0,1928-06-02
192822,"NY","NEW YORK",1,0.01,1928-06-02
192822,"MN","MINNESOTA",1,0.04,1928-06-02
192822,"AZ","ARIZONA",0,0,1928-06-02
192822,"DE","DELAWARE",0,0,1928-06-02
192822,"UT","UTAH",0,0,1928-06-02
192822,"NH","NEW HAMPSHIRE",0,0,1928-06-02
192822,"AL","ALABAMA",1,0.04,1928-06-02
192822,"OK","OKLAHOMA",0,0,1928-06-02
192822,"WA","WASHINGTON",2,0.13,1928-06-02
192822,"MO","MISSOURI",0,0,1928-06-02
192822,"SC","SOUTH CAROLINA",0,0,1928-06-02
192822,"OH","OHIO",2,0.03,1928-06-02
192822,"MT","MONTANA",0,0,1928-06-02
192822,"DC","DISTRICT OF COLUMBIA",0,0,1928-06-02
192822,"LA","LOUISIANA",1,0.05,1928-06-02
192822,"RI","RHODE ISLAND",0,0,1928-06-02
192822,"FL","FLORIDA",2,0.14,1928-06-02
192822,"VT","VERMONT",0,0,1928-06-02
192822,"WI","WISCONSIN",0,0,1928-06-02
192822,"ND","NORTH DAKOTA",0,0,1928-06-02
192822,"MS","MISSISSIPPI",0,0,1928-06-02
192822,"MA","MASSACHUSETTS",4,0.09,1928-06-02
192822,"NM","NEW MEXICO",0,0,1928-06-02
192822,"OR","OREGON",0,0,1928-06-02
192822,"KY","KENTUCKY",0,0,1928-06-02
192822,"NJ","NEW JERSEY",0,0,1928-06-02
192822,"NC","NORTH CAROLINA",1,0.03,1928-06-02
192822,"TN","TENNESSEE",0,0,1928-06-02
192822,"KS","KANSAS",0,0,1928-06-02
192823,"NY","NEW YORK",2,0.02,1928-06-09
192823,"AR","ARKANSAS",0,0,1928-06-09
192823,"MD","MARYLAND",1,0.06,1928-06-09
192823,"CO","COLORADO",0,0,1928-06-09
192823,"SD","SOUTH DAKOTA",0,0,1928-06-09
192823,"FL","FLORIDA",1,0.07,1928-06-09
192823,"ID","IDAHO",0,0,1928-06-09
192823,"TX","TEXAS",0,0,1928-06-09
192823,"NH","NEW HAMPSHIRE",0,0,1928-06-09
192823,"WV","WEST VIRGINIA",1,0.06,1928-06-09
192823,"WY","WYOMING",0,0,1928-06-09
192823,"AL","ALABAMA",0,0,1928-06-09
192823,"MN","MINNESOTA",0,0,1928-06-09
192823,"PA","PENNSYLVANIA",1,0.01,1928-06-09
192823,"DC","DISTRICT OF COLUMBIA",0,0,1928-06-09
192823,"CT","CONNECTICUT",0,0,1928-06-09
192823,"AZ","ARIZONA",0,0,1928-06-09
192823,"ME","MAINE",0,0,1928-06-09
192823,"RI","RHODE ISLAND",0,0,1928-06-09
192823,"NC","NORTH CAROLINA",1,0.03,1928-06-09
192823,"OK","OKLAHOMA",1,0.04,1928-06-09
192823,"MA","MASSACHUSETTS",2,0.05,1928-06-09
192823,"ND","NORTH DAKOTA",0,0,1928-06-09
192823,"LA","LOUISIANA",0,0,1928-06-09
192823,"WA","WASHINGTON",2,0.13,1928-06-09
192823,"NE","NEBRASKA",0,0,1928-06-09
192823,"DE","DELAWARE",1,0.43,1928-06-09
192823,"GA","GEORGIA",0,0,1928-06-09
